learningMaterialId,title,description,duration,department,learningMaterialKey
670cca73e0941d56b05ee8f5,Anser laboriosam supplanto arbustum tergeo arto solum speciosus auctor ara.,Adeptio talio stipes paulatim contra acervus anser vulariter. Trado stillicidium supra temporibus earum voluptatum bestia. Teres id vociferor arbitro venustas aperte aliqua concedo tersus tabgo.,146,Full Stack,663
670cca73e0941d56b05ee8f6,Triduana ipsam sol tunc urbanus.,Ullus congregatio concido subnecto deleo tero. Rerum adsum anser attero surculus trado vitiosus infit pecto. Molestias defaeco incidunt collum volubilis vicissitudo testimonium veritatis ascit.,173,Full Stack,664
670cca73e0941d56b05ee8f7,Vos allatus autus abscido villa.,Curtus depulso tabula ambitus terebro dolorum cresco. Admiratio tricesimus admiratio. Caterva acer creptio velociter.,33,Data Engineering,665
670cca73e0941d56b05ee8f8,Consuasor atqui via commodo teneo comitatus sunt.,Qui tamisium timidus versus subnecto trucido porro volutabrum defluo. Confugo minima avaritia adipiscor adfero. Ventus corrupti minus defessus centum blandior corona tempore terminatio viduo.,166,Data Science,666
670cca73e0941d56b05ee8f9,Copia sumo vero vulnus stella dapifer.,Concido barba solvo candidus pax vindico demulceo occaecati vinitor uter. Comes supplanto territo armarium venio coepi video. Adopto eveniet vilis acervus.,62,Data Science,667
670cca73e0941d56b05ee8fa,Peccatus coaegresco velut voluptatibus audacia cena ultio.,Combibo spargo subiungo. Expedita combibo adinventitias vinculum cunctatio eius cupressus suffoco. Vigilo sono corpus demonstro testimonium ciminatio tracto minus averto.,46,Full Stack,668
670cca73e0941d56b05ee8fb,Tunc tener tertius.,Territo vorax super. Modi collum antepono acquiro admoneo debitis assentator attonbitus esse. Culpo adsuesco molestiae tempus canto at solum delectus depopulo.,89,Data Engineering,669
670cca73e0941d56b05ee8fc,Tracto arto careo utroque vallum cultellus tempora.,Stultus libero clibanus. Summa cultellus alter tutis doloribus damnatio voluptate. Error uredo aeneus sit theologus demitto vulgus.,111,Full Stack,670
670cca73e0941d56b05ee8fd,Supra summisse tamen creo cauda vos.,Vilis angelus crux. Tubineus capto beneficium amor. Modi doloremque super alveus.,142,Full Stack,671
670cca73e0941d56b05ee8fe,Decor aliqua cumque caput terminatio vacuus dolores autem angulus.,Accommodo nemo cena fuga tibi aestivus auctor iusto. Tego agnosco tener complectus succedo utilis bestia ambitus. Spes delectatio claudeo arceo amplitudo crepusculum.,115,Full Stack,672
670cca73e0941d56b05ee8ff,Utrum cura virgo illo baiulus amitto.,Sufficio harum comparo suasoria capitulus carmen speculum. Solitudo spectaculum cubo thorax amplitudo eos consectetur canto minima crux. Tabernus depulso contigo articulus adficio thymbra temeritas itaque.,155,Full Stack,673
670cca73e0941d56b05ee900,Talis iusto voveo vita sol utor spargo valens.,Degenero libero attero tergo ab delinquo. Angustus quaerat vapulus clamo. Adhuc comptus excepturi addo reprehenderit debilito tumultus bonus utrum conduco.,141,Data Science,674
670cca73e0941d56b05ee901,Cibus combibo molestiae.,Venia avarus voluptatibus tergo cunae. Surculus vir vomer cupiditate creator dolorum advoco. Succurro denuncio curto talio ipsam tracto coepi vespillo creta accendo.,179,Data Engineering,675
670cca73e0941d56b05ee902,Deserunt adipiscor amor sperno debilito tergum ea arto demens.,Denego ex vulgo itaque ascisco error adulescens solio videlicet. Repellendus vindico civis. Aegrus turbo somniculosus aegrus vinculum alter.,33,Full Stack,676
670cca73e0941d56b05ee903,Apparatus benevolentia substantia coerceo territo canonicus.,Tonsor capitulus talis. Tonsor traho quasi abundans deripio. Decipio talio adnuo vergo cernuus confugo derelinquo solvo.,158,Data Engineering,677
670cca73e0941d56b05ee904,Tempus debilito adversus texo varietas carbo caritas arbustum.,Vir coniecto capillus stabilis trepide comparo umerus solum. Cupiditas ascisco vespillo creo uberrime id urbanus angustus eligendi summisse. Audacia compono cogo suggero toties conqueror terror bene creta.,30,Data Science,678
670cca73e0941d56b05ee905,Caelum inflammatio talio tenetur cenaculum defaeco vulnero solus.,Voluptatem uxor surgo quam argentum voluptate conservo. Canis coaegresco defaeco volo adfero villa. Decretum sequi clarus cupiditas culpa aedificium venustas a.,111,Data Engineering,679
670cca73e0941d56b05ee906,Solus placeat suppono deorsum tendo pauper sequi ambulo civitas decumbo.,Vespillo triumphus tergo. Dolore certe viridis incidunt abutor doloremque veniam. Vester deludo comedo beneficium arbitro nihil statim amet.,157,Data Engineering,680
670cca73e0941d56b05ee907,Iusto in conforto denego cras amplitudo.,Solutio spiculum suus capto ceno alioqui. Voluptas vorax demo defaeco cibus bibo addo conturbo dignissimos. Dapifer alii cunctatio desparatus apparatus arcus.,130,Data Science,681
670cca73e0941d56b05ee908,Angustus demergo adipisci confugo magnam vomer inflammatio.,Laborum sunt tactus. Sortitus laudantium spiritus talio termes celo. Stips uterque adstringo bestia audeo vapulus vito tempore.,123,Full Stack,682
670cca73e0941d56b05ee909,Amita tubineus conspergo vado eligendi nobis cunae aliqua conforto ullam.,Soleo vereor acidus cruciamentum. Adsidue aequus avarus. Tamen aspicio conculco incidunt aufero talus coadunatio stabilis.,121,Data Engineering,683
670cca73e0941d56b05ee90a,Illum deleo tutamen vesica.,Alter porro sequi vilitas cui aspicio soluta. Tot aro cognomen carmen amoveo voluptates tamisium vehemens. Torqueo spero pectus correptius.,129,Data Science,684
670cca73e0941d56b05ee90b,Natus ubi suadeo strenuus crebro amplus absque velociter adulescens.,Atqui cursus abscido accusator corrupti caecus pariatur voluptatem constans. Sodalitas officiis degero studio clementia curtus libero degero contabesco. Tres conculco nobis conqueror tabesco cibus uxor.,143,Full Stack,685
670cca73e0941d56b05ee90c,Inflammatio vorax terra sint vetus optio absens adopto turba.,Tabesco strues administratio amita sortitus circumvenio terminatio territo umquam. Stella cotidie vos clibanus caveo delibero abstergo vigor dolores vesco. Animi terebro enim venia.,45,Data Science,686
670cca73e0941d56b05ee90d,Ager attonbitus possimus at amissio eveniet tondeo adduco suus sumptus.,Antea valeo creta aedificium. Calcar culpa porro et ex temptatio cras spargo tergum. Totam eius arceo curis carus maiores.,143,Data Science,687
670cca73e0941d56b05ee90e,Delego substantia coadunatio blanditiis vindico adeo statim tersus.,Brevis congregatio libero. Dignissimos cunae vomer arbustum audentia acervus. Solitudo arto ipsam vigor paulatim advoco cognatus abscido.,173,Data Engineering,688
670cca73e0941d56b05ee90f,Comptus vinitor ventito quo combibo.,Spiculum cras doloribus comedo. Commodo triumphus ventus. Voco varietas corporis animus est vulpes civis at.,117,Data Science,689
670cca73e0941d56b05ee910,Cruciamentum depono asporto tero aestivus peior utrum despecto speculum caecus.,Unus sufficio comitatus sollers. Comptus spero repellendus bellicus umbra conqueror. Crustulum surgo decimus atavus censura verumtamen curiositas adaugeo alias uberrime.,172,Full Stack,690
670cca73e0941d56b05ee911,Ustilo comptus nostrum vulticulus voluptatum aperiam caritas cogito deserunt.,Terra adeptio nam ipsa. Aeger utor tersus autus accusamus xiphias. Agnosco tripudio adflicto volutabrum utrimque voluptatem avarus venia apostolus.,42,Data Science,691
670cca73e0941d56b05ee912,Spes trans bibo.,Maxime aggredior subiungo combibo depromo torrens virga magni. Desidero admoveo argumentum animus incidunt aedificium. Accusator certe sui votum aequus umerus tempus vulariter aer.,115,Full Stack,692
670cca73e0941d56b05ee913,Colo cursim annus capto paens audentia carcer trans vetus.,Sui nesciunt aestas debilito. Deleo molestias vester commemoro deporto aptus veniam. Condico vulticulus adnuo.,109,Data Science,693
670cca73e0941d56b05ee914,Antepono appello valde.,Caries cribro at aliquam possimus apto coerceo. Laboriosam ago ubi advenio adicio tres stipes bonus timor cimentarius. Atque eos apto.,86,Full Stack,694
670cca73e0941d56b05ee915,Conqueror admitto textilis aurum arguo sufficio ipsa cursim talio turba.,Tersus molestiae ager mollitia coniecto similique aetas. Sit tumultus torrens cinis textus. Crinis veritas derideo stultus tabernus odio quibusdam.,118,Full Stack,695
670cca73e0941d56b05ee916,Vaco benevolentia versus velum thorax creta.,Vix circumvenio demens. Venia congregatio sumo corrumpo amor. Aegrus aveho concido autem a.,160,Data Science,696
670cca73e0941d56b05ee917,Utique demergo velociter decumbo.,Assentator carcer thema concedo amplexus utor. Arcesso solum vinum xiphias. Bellicus vulgo numquam spero decor eveniet cado statim sponte adstringo.,60,Data Engineering,697
670cca73e0941d56b05ee918,Sub bonus quidem deleo aequus depopulo.,Sui crux curis termes hic curo. Utrum deserunt aedificium velum vulgus verus arca pauci cito. Nam amo cornu ad veniam iusto.,70,Data Engineering,698
670cca73e0941d56b05ee919,Bibo deprecator magni usque votum crastinus spiculum uxor color casso.,Capio comptus constans cruciamentum quas usque victoria. Aeger anser anser. Color virgo abbas speciosus clamo quae derideo.,64,Data Engineering,699
670cca73e0941d56b05ee91a,Approbo cattus blandior denique aureus.,Succedo velit autem sopor talus. Sumptus unde ubi ab crur. Tabgo architecto sint.,149,Full Stack,700
670cca73e0941d56b05ee91b,Sordeo cursus pectus sopor denuo cattus.,Varius vomica color volubilis in utor reiciendis curso adeptio civitas. Pauci trucido bonus curis curriculum. Vulgaris minima aeneus crux tabernus arbor uberrime cogito.,175,Data Science,701
670cca73e0941d56b05ee91c,Traho depereo crux sulum quidem temperantia.,Summopere coadunatio copia baiulus spes aqua trans torqueo voro. Claro vacuus textilis recusandae ara timidus. Decor vorax quod cui ademptio clarus.,35,Data Science,702
670cca73e0941d56b05ee91d,Nisi arguo alias depono vapulus adfero vobis tabula ars.,Vivo corroboro cras aer sint circumvenio. Tersus acies velut defessus delectus cohibeo utrimque. Vel caries aeger somniculosus pax ago.,97,Data Engineering,703
670cca73e0941d56b05ee91e,Acquiro ducimus conitor.,Cunctatio crinis dens veniam vulariter exercitationem ustilo aliqua degenero acervus. Sub crux cattus qui cogito excepturi speciosus talis admitto. Nam fugit suscipio caelestis adulatio tenus sto conforto.,57,Data Engineering,704
670cca73e0941d56b05ee91f,Coruscus triumphus esse arbustum concedo.,Aequitas valens tero trucido utrum venia armarium officiis conservo demens. Confero vindico caput sum comminor vallum optio. Ustilo vae absconditus beatus sopor solus apostolus cresco absconditus.,147,Full Stack,705
670cca73e0941d56b05ee920,Utique viduo aperte.,Atavus venia degenero apto. Sperno coerceo recusandae sequi consuasor teres carpo sortitus. Sursum labore sollers thalassinus articulus ambulo utroque capillus civitas.,53,Full Stack,706
670cca73e0941d56b05ee921,Patrocinor umerus nihil bardus ceno catena.,Totus vester vomer atavus aureus usus aranea apparatus bis adipiscor. Canonicus viridis trado templum tamquam allatus amoveo. Suspendo ultio suscipio.,97,Data Engineering,707
670cca73e0941d56b05ee922,Termes cursus tertius aestus.,Urbanus ipsum coerceo umerus. Arca circumvenio abduco cupiditate colligo abduco abduco atque cernuus. Terror peior cernuus quam adeo conturbo sed.,145,Full Stack,708
670cca73e0941d56b05ee923,Verbera universe aestivus nostrum sint patria benevolentia sophismata.,Rerum peior ulciscor. Denuncio ipsam via antea thesis aestivus benigne patrocinor. Thesis degusto vix confero apud.,137,Full Stack,709
670cca73e0941d56b05ee924,Cura asporto bis umbra cupiditas volva cuius.,Sol victus demo aurum delibero claudeo. Degero amissio acies fugiat acidus adhuc atqui. Demulceo coruscus succurro corrigo deripio.,67,Data Engineering,710
670cca73e0941d56b05ee925,Aveho aliqua amo confido aestas cavus.,Vado ipsa cubitum earum. Laboriosam thalassinus quisquam armarium ambulo talis vester somnus. Vergo carmen chirographum depraedor tardus cena.,117,Data Engineering,711
670cca73e0941d56b05ee926,Ipsam esse absque volup amo cilicium cribro.,Ventito inflammatio tunc agnitio volo ducimus. Vester tenus delectus tamquam tenax absorbeo. Aequus depulso textor culpa celo thymum optio.,46,Full Stack,712
670cca73e0941d56b05ee927,Admitto congregatio ambulo decerno vomer attero terreo amicitia celebrer.,Calamitas aduro crebro pecco. Arguo tergo utique argentum. Infit consequatur libero campana cras vehemens.,116,Full Stack,713
670cca73e0941d56b05ee928,Theatrum vomer cribro valetudo conatus admoneo videlicet defessus constans.,Clibanus credo commemoro consequuntur perferendis caste peior vester. Terebro tandem currus civitas id commemoro. Cruciamentum inventore damno argentum occaecati trado dicta.,134,Full Stack,714
670cca73e0941d56b05ee929,Tot contigo ratione suggero super molestias decretum conatus currus.,In cerno aro aggero adinventitias adfectus corporis speculum venio claustrum. Omnis alius consectetur calamitas. Qui defleo deporto accedo delinquo.,91,Data Science,715
670cca73e0941d56b05ee92a,Spes cur vero campana ambitus comminor vos surgo.,A uter dedecor tametsi. Cetera aggero cenaculum assumenda abutor. Casus titulus coepi aeternus cogito adhaero ventito.,119,Data Engineering,716
670cca73e0941d56b05ee92b,Venio cura volaticus arceo vestigium magni corona.,Cupio succedo quis cuppedia adamo. Crux cedo vapulus aperio deduco turbo canis alii. Tredecim aduro vomer placeat.,47,Data Engineering,717
670cca73e0941d56b05ee92c,Congregatio defleo voro defendo quis eaque fugit.,Absconditus triumphus tertius comburo tam caecus vitium via. Audacia aranea defero delicate conatus spes tum tamquam ullus. Neque defetiscor viduo admoveo volaticus adamo caelum virtus.,97,Data Science,718
670cca73e0941d56b05ee92d,Volup acquiro clementia.,Comes caecus allatus candidus terror valetudo theologus. Quas accusamus vulgo aetas. Cubicularis succedo arcesso uberrime nostrum.,38,Data Engineering,719
670cca73e0941d56b05ee92e,Tutis in dedecor aureus alter voro cognomen abbas.,Stipes demens utilis synagoga. Tribuo defendo artificiose quidem thesaurus ante verumtamen vapulus condico congregatio. Vulticulus arbustum tabernus absque bardus cognatus.,173,Full Stack,720
670cca73e0941d56b05ee92f,Amplus harum fuga baiulus tandem comparo.,Solium deserunt traho trado concido decor tandem tabella. Laudantium antepono utrum depopulo ver dedecor vomica tergiversatio arceo. Beatae textus cohors recusandae vorago dedico adnuo.,145,Data Engineering,721
670cca73e0941d56b05ee930,Sol tracto curto subiungo non.,Aqua tondeo solum summopere socius cubicularis substantia cohibeo tolero cauda. Eligendi suggero aegrus creber armarium curto coniecto ante aut. Amaritudo vigilo videlicet studio aetas magnam turpis templum creator.,58,Data Engineering,722
670cca73e0941d56b05ee931,Pauper sed crapula averto tardus voluptatibus urbanus modi coniecto.,Nesciunt adsum aveho nihil vulgivagus averto cibus quos. Unus paulatim soluta virtus cultura magnam laboriosam. Sto unde tardus trucido iure ustilo tondeo.,127,Full Stack,723
670cca73e0941d56b05ee932,Deficio solutio aiunt crastinus aranea conduco.,Illo compello pectus vinculum accusamus vinitor abutor. Aveho deserunt ustulo volubilis utor unus cotidie suscipit tempora. Cribro spiritus urbanus pax perferendis dolor terebro caste apud vae.,72,Data Engineering,724
670cca73e0941d56b05ee933,Provident spiculum recusandae color velum acidus considero circumvenio callide.,Facilis coadunatio animus volo ago stillicidium uberrime temeritas. Tempore dedico vir. Sapiente vergo volva taedium asper id adfectus somniculosus tubineus super.,32,Data Engineering,725
670cca73e0941d56b05ee934,Amor desolo claustrum vado nihil super adulescens.,Colo conforto sollicito aspernatur tribuo sollers turbo ars. Sed aperte vulgus amissio vero. Caput vigor vesper vita conspergo certus sordeo impedit.,168,Data Engineering,726
